,Open,High,Low,Close,RSI_14,Return_std_20,ATR_pct
2020-10-21,40767.140625,40976.01953125,40150.48046875,40707.30859375,64.11536552043357,0.012628896139761935,0.015058751943075594
2020-10-22,40531.30859375,40721.5703125,40309.05078125,40558.48828125,61.97356134397766,0.012680400502765459,0.014760933262098049
2020-10-23,40728.390625,40811.12109375,40590.8984375,40685.5,63.10631617844131,0.009899716379634691,0.014107320818059998
2020-10-26,40649.76171875,40724.3984375,39948.2890625,40145.5,55.53223318756661,0.009869609073493478,0.014656746068072636
2020-10-27,40199.078125,40555.6015625,39978.390625,40522.1015625,59.20922162490836,0.009552715678645305,0.014500802932016405
2020-10-28,40664.3515625,40664.3515625,39774.6015625,39922.4609375,51.85656470938259,0.010362765795121845,0.015259203034116502
2020-10-29,39537.171875,40010.828125,39524.25,39749.8515625,49.93430537699865,0.010474912947943615,0.015105145907009896
2020-10-30,39779.8203125,39988.25,39241.87109375,39614.0703125,48.41397123488117,0.009983724889020544,0.015420087282161616
2020-11-02,39880.37890625,39968.03125,39334.921875,39757.578125,50.14178599014419,0.009904146317172553,0.015404414279583485
2020-11-03,39990.75,40354.73046875,39952.7890625,40261.12890625,55.743198066849466,0.009714644469917188,0.015184623181465278
2020-11-04,40171.7109375,40693.51171875,40076.46875,40616.140625,59.221565478886085,0.00975892664408282,0.01506191128502425
2020-11-05,41112.12109375,41370.91015625,41030.171875,41340.16015625,65.22447028011051,0.010363323569117122,0.015045222520353485
2020-11-06,41438.76171875,41954.9296875,41383.2890625,41893.05859375,68.9798554589559,0.010601378546091379,0.014834377672942949
2020-11-09,42273.96875,42645.328125,42263.640625,42597.4296875,72.98265826510358,0.011119973484844963,0.014808432751768456
2020-11-10,42959.25,43316.44140625,42660.08984375,43277.6484375,76.1793823560032,0.011507176531758095,0.014721269505176209
2020-11-11,43444.05859375,43708.46875,42970.2109375,43593.671875,77.51073520801903,0.011542446846915612,0.014780295371684562
2020-11-12,43291.890625,43543.9609375,43127.55078125,43357.19140625,74.17009533603002,0.00945228326503849,0.014567325698443472
2020-11-13,43298.921875,43522.25,43053.37109375,43443.0,74.5979117228161,0.009454193795180402,0.014271010581763584
2020-11-17,44095.8515625,44161.16015625,43699.21875,43952.7109375,77.03148983024975,0.009474620986403065,0.014265074625769241
2020-11-18,43978.578125,44215.48828125,43785.78125,44180.05078125,78.04192047704107,0.009471161264251602,0.013872712747342366
2020-11-19,43902.23828125,44230.0,43518.109375,43599.9609375,69.62517192870682,0.010249690843418287,0.014219464938952374
2020-11-20,43732.140625,44013.01953125,43453.75,43882.25,71.25010734710789,0.010130046740043162,0.014029191819058253
2020-11-23,44164.171875,44271.1484375,43747.21875,44077.1484375,72.34991743392,0.010128746697209921,0.013818550500826537
2020-11-24,44341.19140625,44601.62890625,44247.12109375,44523.01953125,74.7314044529328,0.009338657722075355,0.013544438807230918
2020-11-25,44749.73046875,44825.37109375,43757.96875,43828.1015625,65.29245440155961,0.010375355780118634,0.014515985834295031
2020-11-26,43967.58984375,44361.78125,43582.3984375,44259.73828125,67.99634805606091,0.009444531968083793,0.014605483258718488
2020-11-27,44325.03125,44407.28125,43995.41015625,44149.71875,66.57271499919833,0.009355590736940091,0.014262385562886127
2020-12-01,44435.828125,44730.7890625,44118.1015625,44655.44140625,69.71186659068155,0.009218318061858301,0.014073683279758524
2020-12-02,44729.51953125,44729.640625,44169.96875,44618.0390625,69.19431613398108,0.00933177931291635,0.01397534825812344
2020-12-03,44902.01953125,44953.01171875,44551.421875,44632.6484375,69.29022089780057,0.009262642594766732,0.013615552083827023
2020-12-04,44665.91015625,45148.28125,44665.91015625,45079.55078125,72.14682295338241,0.009290772736368582,0.013334694856680757
2020-12-07,45099.921875,45458.921875,45024.46875,45426.96875,74.15917411811766,0.008843628376548252,0.012970645998654667
2020-12-08,45568.80078125,45742.23046875,45335.171875,45608.51171875,75.16875108300178,0.00861060465408756,0.012633734026480945
2020-12-09,45891.0390625,46164.1015625,45792.01171875,46103.5,77.72419639304249,0.008257197425686496,0.01246615197626497
2020-12-10,45999.421875,46043.96875,45685.87109375,45959.87890625,75.30268517072682,0.007901375829291998,0.012260943960077203
2020-12-11,46060.3203125,46309.62890625,45706.21875,46099.01171875,76.08015687239211,0.007837406666630787,0.012285760206258765
2020-12-14,46284.69921875,46373.33984375,45951.53125,46253.4609375,76.94769783729835,0.0075940781201880025,0.012021504807199794
2020-12-15,46287.390625,46350.30078125,45841.671875,46263.171875,77.00417083793037,0.007619700016518027,0.011945786359399777
2020-12-16,46573.30859375,46704.96875,46402.19921875,46666.4609375,79.27488975553035,0.007471834199093408,0.011672877663014954
2020-12-17,46774.3203125,46992.5703125,46627.6015625,46890.33984375,80.43015851288456,0.007466612440606779,0.011343310093559994
2020-12-18,47026.01953125,47026.01953125,46630.30859375,46960.69140625,80.79248707266697,0.0064414973740205645,0.01111918191076711
2020-12-21,46932.1796875,47055.69140625,44923.078125,45553.9609375,57.76290274247378,0.009940562865851857,0.013987730489418369
2020-12-22,45529.609375,46080.1796875,45112.19140625,46006.69140625,61.56047978292804,0.010088413252876734,0.014363660816992942
2020-12-23,46072.30078125,46513.3203125,45899.1015625,46444.1796875,64.84942297516656,0.010064455450806042,0.014156682972770748
2020-12-24,46743.48828125,47053.3984375,46539.01953125,46973.5390625,68.37534773542647,0.009331861235667043,0.013923736630256424
2020-12-28,47153.58984375,47406.71875,47148.23828125,47353.75,70.6523944270265,0.009277683832914533,0.013478783339628495
2020-12-29,47466.62109375,47714.55078125,47361.8984375,47613.078125,72.12656058154637,0.009182892643280881,0.012989112742024335
2020-12-30,47789.03125,47807.8515625,47358.359375,47746.21875,72.87976501093803,0.00900727894937415,0.012700128373121079
2020-12-31,47753.109375,47896.96875,47602.12109375,47751.328125,72.9100183201326,0.00898663115329388,0.01223276080820238
2021-01-01,47785.28125,47984.359375,47771.1484375,47868.98046875,73.63923228953308,0.008960946680149462,0.011678795882472712
2021-01-04,48109.171875,48220.46875,47594.46875,48176.80078125,75.49761836716401,0.008860729260168154,0.011703434830442299
2021-01-05,48037.62890625,48486.23828125,47903.37890625,48437.78125,76.9794183873658,0.008816377631309767,0.01166843289691246
2021-01-06,48616.66015625,48616.66015625,47864.140625,48174.05859375,72.22607254015509,0.009023091900364068,0.012010062751288103
2021-01-07,48524.359375,48558.33984375,48037.87109375,48093.3203125,70.78501000213338,0.008866484359327643,0.011943927473834047
2021-01-08,48464.91015625,48854.33984375,48365.578125,48782.51171875,75.31297113545656,0.009171006528943792,0.012048404714523519
2021-01-11,49252.30859375,49303.7890625,48956.37890625,49269.3203125,77.91652961936802,0.009301807681104434,0.011832988367813303
2021-01-12,49228.26171875,49569.140625,49079.5703125,49517.109375,79.12341637648552,0.009309499439553415,0.011638997449948788
2021-01-13,49763.9296875,49795.19140625,49073.8515625,49492.3203125,78.66027104505164,0.00932369850631437,0.011854109628331158
2021-01-14,49432.828125,49663.578125,49182.37109375,49584.16015625,79.14727314229168,0.0092438389561053,0.011680203466738863
2021-01-15,49656.7109375,49656.7109375,48795.7890625,49034.671875,69.00094399305696,0.009756834663085318,0.012221544449737911
2021-01-18,49061.21875,49122.23046875,48403.96875,48564.26953125,61.7078902485623,0.010112521797409903,0.012514924310699626
2021-01-19,48900.30859375,49499.859375,48805.5390625,49398.2890625,68.13800562911501,0.007384713629993567,0.01277763440437857
2021-01-20,49508.7890625,49874.421875,49373.6796875,49792.12109375,70.64477501250039,0.007316176062657426,0.012489432648331923
2021-01-21,50096.5703125,50184.01171875,49398.859375,49624.76171875,68.18959560195374,0.007369883174016646,0.0127665698292375
2021-01-22,49594.94921875,49676.87890625,48832.078125,48878.5390625,58.43750127348984,0.008186873571183568,0.013270204017175527
2021-01-25,49253.6796875,49263.1484375,48274.921875,48347.58984375,52.666113104184184,0.008538531843680771,0.01391765783009488
2021-01-27,48385.28125,48387.25,47269.6015625,47409.9296875,44.338076023773596,0.009623470114266966,0.014863004834553382
2021-01-28,46834.5703125,47172.01953125,46518.48046875,46874.359375,40.40772368121962,0.009906980462028672,0.015317468619065305
2021-01-29,47423.46875,47423.66015625,46160.4609375,46285.76953125,36.57090479911449,0.010241495451660186,0.01635361333981753
2021-02-01,46617.94921875,48764.3984375,46433.6484375,48600.609375,54.76332435919177,0.015227208506808736,0.01810506902120741
2021-02-02,49193.26171875,50154.48046875,49193.26171875,49797.71875,60.99394787746135,0.016080806428962438,0.018636535186151753
2021-02-03,50231.05859375,50526.390625,49515.87890625,50255.75,63.08876157839151,0.016148604594812585,0.018583874778391428
2021-02-04,50212.25,50687.51171875,49926.44921875,50614.2890625,64.68746659359849,0.016093962052558385,0.018208251467840948
2021-02-05,51031.390625,51073.26953125,50565.2890625,50731.62890625,65.21841557614562,0.016064536422480475,0.01758377631823081
2021-02-08,51146.671875,51523.37890625,51146.671875,51348.76953125,67.94803378714353,0.01599054386728092,0.01723291675925513
2021-02-09,51484.23046875,51835.859375,51193.9296875,51329.078125,67.76529230596626,0.015906565223411284,0.016901430164581777
2021-02-10,51355.890625,51512.859375,50846.21875,51309.390625,67.56962858841557,0.015899349398148247,0.016628247440185175
2021-02-11,51165.83984375,51592.44921875,51157.30859375,51531.51953125,68.66883369412206,0.01589952921217675,0.015977113054826627
2021-02-12,51614.76953125,51804.578125,51260.62109375,51544.30078125,68.7345003836112,0.015904460123117723,0.015586011499496882
2021-02-15,51907.75,52235.96875,51886.4609375,52154.12890625,71.77421867448793,0.015736649369337136,0.015250783787412946
2021-02-16,52400.03125,52516.76171875,51863.609375,52104.171875,71.16383743311891,0.01548494555036619,0.015070413495781235
2021-02-17,51996.94140625,52078.1484375,51586.33984375,51703.828125,66.29803495654323,0.015336405229402498,0.014817693134371576
2021-02-18,51903.9609375,51903.9609375,51186.6796875,51324.69140625,61.97620594998933,0.015420595398627954,0.014859166952356482
2021-02-19,51238.01953125,51432.98828125,50624.328125,50889.76171875,57.35705989957533,0.015548663616203093,0.01505075151391483
2021-02-22,50910.51171875,50986.03125,49617.37109375,49744.3203125,47.3483126239171,0.016056517124598636,0.016262788742379377
2021-02-23,49994.8515625,50327.30859375,49659.8515625,49751.41015625,47.409484069317514,0.015817385337458304,0.016057283368602585
2021-02-24,49763.94140625,50881.171875,49648.78125,50781.69140625,55.50037923182464,0.015551482063819694,0.016341284602700002
2021-02-25,51207.609375,51386.12109375,50991.76171875,51039.30859375,57.270569577878305,0.015157692432204647,0.015943348282183842
2021-02-26,50256.7109375,50400.30859375,48890.48046875,49099.98828125,43.30494059162851,0.017613366484789696,0.018515301587958773
2021-03-01,49747.7109375,50058.421875,49440.4609375,49849.83984375,48.531118242587965,0.014298513942316482,0.018307477898626894
2021-03-02,50258.08984375,50439.8203125,49807.12109375,50296.890625,51.40704926938133,0.01337582726970447,0.0177472233925481
2021-03-03,50738.2109375,51539.890625,50512.83984375,51444.6484375,57.909744221101064,0.01414632273651458,0.017837745991555038
2021-03-04,50812.140625,51256.55078125,50539.921875,50846.078125,53.861660839726625,0.014354487165857766,0.01802957146726652
2021-03-05,50517.359375,50886.19140625,50160.5390625,50405.3203125,51.032768244449066,0.014481155538329557,0.01791644960346205
2021-03-08,50654.01953125,50985.76953125,50318.26171875,50441.0703125,51.2563905465225,0.014188303203003166,0.017570156181771057
2021-03-09,50714.16015625,51111.94140625,50396.1015625,51025.48046875,54.88358265943084,0.014457825298329818,0.017130358926411706
2021-03-10,51404.6796875,51430.4296875,51048.9296875,51279.51171875,56.40227828417266,0.01450554123729714,0.01639202641841426
2021-03-12,51660.98046875,51821.83984375,50538.4296875,50792.078125,52.73417711500974,0.014617823037574196,0.01717209095765679
2021-03-15,50773.46875,50834.78125,49799.0703125,50395.078125,49.88838088047116,0.014701360982137032,0.017539115509580372
2021-03-16,50608.421875,50857.98046875,50289.44140625,50363.9609375,49.662160489139154,0.014387382092019455,0.01710271320228651
2021-03-17,50436.01953125,50561.12109375,49718.6484375,49801.62109375,45.63487508003223,0.014540236735382099,0.017268740206802108
2021-03-18,50161.25,50296.3515625,48962.359375,49216.51953125,41.83360139680443,0.014649827779708451,0.018161931112590436
2021-03-19,48881.19140625,50003.578125,48586.9296875,49858.23828125,47.04372313864078,0.014992808321248845,0.01867712534604202
2021-03-22,49878.76953125,49878.76953125,49281.01953125,49771.2890625,46.43678630964064,0.014901159689138386,0.01823119541425965
2021-03-23,49876.2109375,50264.6484375,49661.921875,50051.44140625,48.73189031074858,0.014057936551220663,0.017694363858571944
2021-03-24,49786.46875,49854.578125,49120.33984375,49180.30859375,42.61694159467191,0.014615021323701235,0.01807382920533335
2021-03-25,49201.98046875,49247.94921875,48236.3515625,48440.12109375,38.22760660694511,0.014073976823294455,0.018530967193180092
2021-03-26,48969.25,49234.66015625,48699.91015625,49008.5,43.075947486536,0.01433239557403321,0.018165783042278935
2021-03-30,49331.6796875,50268.44921875,49331.6796875,50136.578125,51.253576180799,0.01252543599729925,0.018283714513513967
2021-03-31,50049.12109375,50050.3203125,49442.5,49509.1484375,47.192723902491146,0.012416438093026647,0.0181942644910593
2021-04-01,49868.53125,50092.48046875,49478.53125,50029.828125,50.68465262022303,0.012481287281924899,0.017595392187329494
2021-04-05,50020.91015625,50028.671875,48580.80078125,49159.3203125,45.292251008500926,0.011825605229607994,0.0187333392612958
2021-04-06,49441.12890625,49582.26171875,48936.3515625,49201.390625,45.59351289357517,0.011630260294608175,0.0183180755730404
2021-04-07,49277.08984375,49900.12890625,49093.8984375,49661.76171875,48.90906735846771,0.011751710131395447,0.018011562228050882
2021-04-08,49885.26171875,50118.078125,49581.609375,49746.2109375,49.51681668477365,0.011760230801043374,0.017466923425525194
2021-04-09,49743.390625,49906.91015625,49461.01171875,49591.3203125,48.38007605851858,0.011410447174793495,0.016912191641786933
2021-04-12,48956.6484375,48956.6484375,47693.44140625,47883.37890625,38.01643109030701,0.013539986749441348,0.019095429750772906
2021-04-13,47991.53125,48627.4296875,47775.3203125,48544.05859375,43.09454620538903,0.01397773214898334,0.018743955520235226
2021-04-15,48512.76953125,48887.8515625,48010.55078125,48803.6796875,45.00137414041708,0.014011312616103796,0.018596520119410827
2021-04-16,48935.73828125,49089.55078125,48694.48828125,48832.03125,45.21725944260327,0.014018315422045825,0.017836045219847926
2021-04-19,47940.80859375,48020.7890625,47362.7109375,47949.421875,39.95878537389748,0.014356819278098471,0.01905569592241207
2021-04-20,48473.0390625,48478.33984375,47438.5,47705.80078125,38.623606775027504,0.01418996773872439,0.019341859704943495
2021-04-22,47501.7109375,48143.16015625,47204.5,48080.671875,41.843750269184774,0.013958394501403092,0.019214739115325907
2021-04-23,47863.80859375,48265.390625,47669.55078125,47878.44921875,40.606100715698176,0.013968662484714938,0.018806534963353987
2021-04-26,48197.37109375,48667.98046875,48152.23828125,48386.51171875,45.007047701318164,0.01415181638880561,0.01844535843633342
2021-04-27,48424.078125,49009.26171875,48399.53125,48944.140625,49.43560187779246,0.013925148634441522,0.01784152741947558
2021-04-28,49066.640625,49801.48046875,49066.640625,49733.83984375,54.96645556545805,0.013911231113642437,0.017535397043966672
2021-04-29,50093.859375,50375.76953125,49535.98046875,49765.94140625,55.18106952294833,0.013696397347528028,0.01747770647492661
2021-04-30,49360.890625,49569.421875,48698.078125,48782.359375,47.68292481804989,0.013414655472138512,0.01812012162989992
2021-05-03,48356.01171875,48863.23046875,48028.0703125,48718.51953125,47.234296106630254,0.013152465624160751,0.018072344068597836
2021-05-04,48881.62890625,48996.53125,48149.44921875,48253.51171875,43.98783724188584,0.013011941408408646,0.018197097565161937
2021-05-05,48569.12109375,48742.71875,48254.3203125,48677.55078125,47.529429368300704,0.012661258241677947,0.017467963052042436
2021-05-06,48877.78125,49011.30859375,48614.109375,48949.76171875,49.72696388125003,0.012731525331670126,0.016709652008966985
2021-05-10,49496.05078125,49617.46875,49412.05078125,49502.41015625,53.94423904376324,0.0128141463194923,0.016306337828123702
2021-05-11,49066.44921875,49304.46875,48988.1796875,49161.80859375,51.099168557178764,0.012892594943792916,0.015993642926591146
2021-05-12,49171.28125,49171.28125,48550.71875,48690.80078125,47.37790865123228,0.013041039014903364,0.015905257088162737
2021-05-14,48898.9296875,48898.9296875,48473.4296875,48732.55078125,47.741194682941696,0.01027275968530678,0.015380180754935614
2021-05-17,48990.69921875,49628.421875,48923.12890625,49580.73046875,54.598683566396836,0.01053351295745514,0.01532791888646151
2021-05-18,49986.6796875,50313.25,49959.19921875,50193.328125,58.803421472610914,0.010793267507112701,0.015101782194831782
2021-05-19,50088.80859375,50279.01171875,49831.3984375,49902.640625,56.14620695830391,0.010912794531786025,0.014745464323751713
2021-05-20,49971.51953125,50099.171875,49496.78125,49564.859375,53.14117537591145,0.010117086276311166,0.01465364148854593
2021-05-21,49833.98046875,50591.12109375,49832.71875,50540.48046875,59.828824580544705,0.01072889169924407,0.01479469732254872
2021-05-24,50727.28125,50857.58984375,50465.8984375,50651.8984375,60.521769179349924,0.01066608898966355,0.014260071702452717
2021-05-25,50922.3203125,50961.3515625,50474.33984375,50637.53125,60.37713940332196,0.010569587849595814,0.013932223817745764
2021-05-26,50899.578125,51072.609375,50620.44921875,51017.51953125,62.902230356954675,0.01047266653727748,0.013473767290505353
2021-05-27,51128.80078125,51282.8984375,50891.66015625,51115.21875,63.545492518247634,0.010265437152569171,0.01303415936176733
2021-05-28,51381.26953125,51529.3203125,51258.69140625,51422.87890625,65.57009990343207,0.009788407562783027,0.012605940260884328
2021-05-31,51476.21875,52013.21875,51179.94140625,51937.44140625,68.70101568656789,0.009957099540486182,0.012735535712322546
2021-06-01,52067.51171875,52228.6484375,51808.87890625,51934.87890625,68.66752705085008,0.008523586627865285,0.012403767590504173
2021-06-02,51749.1015625,51913.921875,51450.578125,51849.48046875,67.48686852317056,0.008533130426801918,0.012203934050316716
2021-06-03,52121.578125,52273.23046875,51942.19921875,52232.4296875,69.97954607350025,0.008031870353398744,0.011828624715307217
2021-06-04,52367.51953125,52389.01953125,51952.69921875,52100.05078125,68.0376808337956,0.008074192072530274,0.011609821184933053
2021-06-07,52231.37890625,52378.69140625,52054.76171875,52328.51171875,69.6052420345153,0.008061587779604272,0.011175646440749549
2021-06-08,52428.71875,52432.4296875,52135.0390625,52275.5703125,68.76362754711465,0.007893966122199478,0.010794245725635154
2021-06-09,52401.41015625,52446.921875,51717.0703125,51941.640625,63.54454939042772,0.007862843427718952,0.011091336674970718
2021-06-10,52143.8984375,52346.3515625,51957.921875,52300.46875,66.48796725245575,0.007344634867086607,0.01078116510952297
2021-06-11,52477.19140625,52641.53125,52388.94921875,52474.76171875,67.84597686832953,0.007317229941457822,0.010442084243966462
2021-06-14,52492.33984375,52590.921875,51936.30859375,52551.53125,68.45238129292892,0.006593736963741624,0.01057181340375215
2021-06-15,52751.828125,52869.51171875,52671.2890625,52773.05078125,70.19887687598865,0.006226814101465647,0.010205865533174869
2021-06-16,52782.2109375,52816.30859375,52425.5703125,52501.98046875,65.42573713751969,0.006182123843061286,0.01005740136696247
2021-06-17,52122.25,52523.87890625,52040.51171875,52323.328125,62.41366667408667,0.0059555045942103315,0.010030765602153758
2021-06-18,52568.0703125,52586.41015625,51601.109375,52344.44921875,62.63269518329648,0.004467805341460354,0.010655052960442862
2021-06-21,51887.55078125,52629.1796875,51740.19140625,52574.4609375,65.02309375973198,0.004505828070530615,0.01105848673352351
2021-06-22,52885.0390625,53057.109375,52520.55078125,52588.7109375,65.17174203814784,0.004493611768775105,0.01099459258438794
2021-06-23,52912.3515625,52912.3515625,52264.12109375,52306.078125,59.748054534171004,0.004572066484335342,0.011149645684833332
2021-06-24,52514.5703125,52830.6796875,52385.05078125,52699.0,64.20763528415952,0.004779746595913235,0.010987097423698062
2021-06-25,52877.16015625,52973.0703125,52614.48828125,52925.0390625,66.50658048178357,0.00470992568044053,0.010642680104923885
2021-06-28,53126.73046875,53126.73046875,52673.5,52735.58984375,62.86221510827282,0.00438316654349952,0.010531876203344602
2021-06-29,52795.76171875,52816.421875,52477.76953125,52549.66015625,59.42080501413456,0.004485107744338817,0.010274517298706471
2021-06-30,52651.08984375,52875.921875,52448.640625,52482.7109375,58.185586975993154,0.004476142772107354,0.010134320177747283
2021-07-01,52638.5,52638.5,52281.01171875,52318.6015625,55.158729912408724,0.004252377861117989,0.009928023163781535
2021-07-02,52434.55078125,52527.8984375,52177.6796875,52484.671875,57.564473740029456,0.004258778226740189,0.009666335825813142
2021-07-05,52682.890625,52919.171875,52604.3515625,52880.0,62.69528038355588,0.004466141612505704,0.009495688395109787
2021-07-06,52874.8515625,53129.37109375,52804.1796875,52861.1796875,62.309037138466884,0.0044566601457658285,0.009259978517717376
2021-07-07,52919.7109375,53105.41015625,52751.76171875,53054.76171875,64.71681660226291,0.0041889221922767625,0.0090433009594405
2021-07-08,53065.69140625,53103.03125,52428.83984375,52568.94140625,55.188365390241074,0.0045409884625061915,0.009391019990086298
2021-07-09,52508.23828125,52555.73046875,52228.01171875,52386.19140625,52.081954891390055,0.004553874018185746,0.00921551113391665
2021-07-12,52634.328125,52700.51171875,52208.9609375,52372.69140625,51.84977784582034,0.004539351270180287,0.009229868374580856
2021-07-13,52694.890625,52806.859375,52545.6796875,52769.73046875,57.80715343310478,0.004765195644292938,0.009093792345401929
2021-07-14,52801.44140625,52978.578125,52611.96875,52904.05078125,59.62702435620781,0.004636623882586223,0.008917775131900079
2021-07-15,52968.890625,53266.12109375,52948.4296875,53158.8515625,62.89637738644905,0.00464698789200567,0.008727606962398186
2021-07-16,53244.3984375,53290.80859375,52997.08984375,53140.05859375,62.49440932581267,0.004653399693731611,0.008501876572576403
2021-07-19,52606.98828125,52821.171875,52405.890625,52553.3984375,51.4419437747003,0.00526564039571373,0.00898058113285893
2021-07-20,52432.87890625,52465.03125,52013.51171875,52198.51171875,46.127412879981485,0.005476672829474251,0.009134589226410517
2021-07-22,52494.55859375,52867.26171875,52471.23046875,52837.2109375,55.11494833660834,0.006010611739215378,0.009283643361917022
2021-07-23,52967.87109375,53114.69921875,52653.76953125,52975.80078125,56.79911524355978,0.005808370580297764,0.009219456647091557
2021-07-26,52985.26171875,53103.421875,52783.62890625,52852.26953125,54.82447494700237,0.005755614776953363,0.00901312592671537
2021-07-27,52995.71875,53024.69921875,52433.1796875,52578.76171875,50.62773100666559,0.005817966883337416,0.009216450303521966
2021-07-28,52673.69140625,52673.69140625,51802.73046875,52443.7109375,48.64752317990089,0.00579248959116055,0.009766423693050079
2021-07-29,52693.53125,52777.1796875,52561.390625,52653.0703125,51.79521669504046,0.005855417717813787,0.009485142518988115
2021-07-30,52792.359375,52910.23046875,52533.91015625,52586.83984375,50.73573107676035,0.005814798922086345,0.009329880034898808
2021-08-02,52901.28125,52986.76953125,52804.078125,52950.62890625,56.05324587996223,0.0059705923792942196,0.009143430426937176
2021-08-03,53125.96875,53887.98046875,53088.3515625,53823.359375,65.63608997504312,0.006792094203079037,0.00959661213423689
